Zip_Code,Station_ID,Station_Name,Station_Type,County,CWI,Events
55945,194823,MW-102A,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194823,57
55945,194824,MW-102B,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194824,44
55945,194825,MW-103A,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194825,59
55945,194826,MW-103B,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194826,60
55945,194827,MW-104A,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194827,57
55945,194828,MW-104B,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=194828,63
55945,271804,MW-5,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271804,69
55945,271805,MW-6,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271805,73
55945,468040,MW-3B,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=468040,53
55945,468041,MW-3A,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=468041,46
55945,474578,474578,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=474578,1
55945,761169,MW-105,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=761169,43
55945,SP00008,,Other,Wabasha,NA,0
55945,SP00024,,Other,Wabasha,NA,0
55946,218556,218556,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=218556,2
55946,451165,451165,Well,Rice,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=451165,2
55946,483185,483185,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=483185,2
55946,500512,500512,Well,Rice,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=500512,1
55946,578323,578323,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=578323,1
55947,134360,134360,Well,Houston,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=134360,1
55947,521054,521054,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=521054,1
55947,YL00023,,Leachate Lysimeter,Winona,NA,5
55947,YL00024,,Leachate Lysimeter,Winona,NA,5
55947,YL00027,,Leachate Lysimeter,Winona,NA,0
55947,YL00028,,Leachate Lysimeter,Winona,NA,2
55947,ZW00004,G-1,,Houston,NA,0
55947,ZW00009,G-3,,Houston,NA,0
55947,ZW00014,G-4,,Houston,NA,0
55947,ZW00018,G-8,,Houston,NA,0
55949,518302,518302,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=518302,1
55949,SP00013,,Other,Fillmore,NA,0
55949,SP00014,,Other,Fillmore,NA,0
55949,SP00015,,Other,Fillmore,NA,0
55949,SP00041,Spring,Other,Fillmore,NA,0
55949,YL00005,,Leachate Lysimeter,Fillmore,NA,0
55949,YL00006,,Leachate Lysimeter,Fillmore,NA,17
55949,YL00041,,Leachate Lysimeter,Fillmore,NA,2
55949,YL00042,,Leachate Lysimeter,Fillmore,NA,6
55951,213365,213365,Well,Mower,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=213365,2
55951,459961,459961,Well,Mower,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=459961,2
55952,446666,446666,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=446666,1
55954,190815,190815,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=190815,3
55954,226004,226004,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=226004,2
55955,105017,105017,Well,Dodge,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=105017,2
55955,144684,144684,Well,Dodge,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=144684,2
55955,227332,227332,Well,Dodge,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=227332,1
55956,101486,101486,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=101486,2
55956,502105,502105,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=502105,2
55957,141013,141013,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=141013,3
55957,540552,540552,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=540552,2
55959,612435,612435,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=612435,1
55960,130629,W-8,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=130629,24
55960,139626,MW-14A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=139626,74
55960,139627,MW-14B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=139627,73
55960,139630,MW-15A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=139630,98
55960,139647,MW-15B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=139647,68
55960,187617,MW-11B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=187617,75
55960,187618,MW-13B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=187618,69
55960,187619,MW-12,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=187619,67
55960,187620,MW-13A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=187620,80
55960,187621,MW-11A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=187621,77
55960,246008,W-1,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=246008,26
55960,271774,Residence 151 (Walker),Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271774,48
55960,271776,Residence 111 (Christensen),Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271776,6
55960,271777,Residence 108 (Matzke),Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271777,49
55960,492658,MW-16A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492658,58
55960,492659,MW-16B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492659,57
55960,492660,MW-17A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492660,54
55960,492661,MW-17B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492661,57
55960,492662,MW-17C,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492662,52
55960,492665,MW-19B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492665,57
55960,492666,MW-19A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=492666,57
55960,514200,MW-18A,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=514200,59
55960,514201,MW-18B,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=514201,59
55960,644907,644907,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=644907,2
55961,122207,W-90,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122207,37
55961,122208,W-89,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122208,64
55961,122209,W-91,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122209,53
55961,122241,W-81,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122241,57
55961,122242,W-82,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122242,0
55961,122243,W-83,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122243,57
55961,122244,W-84,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122244,20
55961,122245,W-85,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122245,30
55961,122246,W-86,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122246,2
55961,122247,W-87,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122247,0
55961,122248,W-88,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=122248,0
55961,150335,BR-4,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150335,41
55961,150336,BR-5,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150336,1
55961,150337,BR-6,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150337,32
55961,150338,BR-1,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150338,38
55961,150339,BR-3,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150339,40
55961,150340,BR-2,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=150340,31
55961,180561,PW-1,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=180561,39
55961,224781,SB-67,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=224781,33
55961,245499,PW-2,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245499,18
55961,245500,PW-3,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245500,20
55961,245501,PW-11,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245501,34
55961,245502,PW-12,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245502,27
55961,245503,PW-13,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245503,44
55961,245504,PW-14,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245504,41
55961,245505,PW-15,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245505,39
55961,245506,PW-16,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245506,51
55961,245507,PW-17,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245507,18
55961,245508,P1,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245508,0
55961,245509,P2,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245509,0
55961,245510,P3,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245510,0
55961,245511,P4,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245511,0
55961,245512,SB-62,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245512,0
55961,245537,SB-71,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245537,0
55961,245538,SB-72,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245538,0
55961,245539,SB-73,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245539,0
55961,245540,SB-74,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245540,0
55961,245541,SP-101,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245541,0
55961,245542,SP-102,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245542,0
55961,245543,SP-103,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245543,0
55961,245544,SP-104,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245544,0
55961,245545,SP-106,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245545,0
55961,245547,SP-108,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245547,0
55961,245548,SP-206,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245548,0
55961,245564,BH2,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245564,0
55961,245565,M103,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245565,45
55961,245566,M104,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245566,45
55961,245567,SP-105,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245567,0
55961,245705,SB-65,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245705,28
55961,245728,SB-75,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245728,41
55961,401604,M101,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=401604,48
55961,409458,PW-22,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409458,36
55961,409459,PW-21,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409459,42
55961,409460,PW-20,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409460,53
55961,409536,W-93,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409536,26
55961,409537,W-92,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409537,40
55961,409538,W-94,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409538,40
55961,409539,W-95,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409539,54
55961,409540,W-96,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=409540,0
55961,416152,W-88A,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=416152,48
55961,416153,W-77,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=416153,13
55961,416154,W-78,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=416154,31
55961,416155,W-79,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=416155,29
55961,449326,LF14,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=449326,0
55961,678221,M105,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=678221,30
55961,GC00003,Pond Influent,,Fillmore,NA,62
55961,GC00009,Pond Staff Gauge,,Fillmore,NA,1
55961,GC00015,Pond Effluent,,Fillmore,NA,81
55962,SP00016,,Other,Fillmore,NA,0
55962,YL00044,,Leachate Lysimeter,Fillmore,NA,2
55963,101481,101481,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=101481,1
55963,218750,218750,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=218750,1
55963,227899,227899,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=227899,2
55964,147668,147668,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=147668,1
55964,YL00001,,Leachate Lysimeter,Wabasha,NA,2
55964,YL00002,,Leachate Lysimeter,Wabasha,NA,10
55965,156956,156956,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=156956,1
55965,SP00001,,Other,Fillmore,NA,0
55965,SP00005,,Other,Fillmore,NA,0
55965,SP00020,,Other,Fillmore,NA,0
55967,101313,,Well,Mower,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=101313,1
55967,559969,,Well,Mower,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=559969,1
55969,546920,546920,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=546920,1
55971,YL00015,,Leachate Lysimeter,Fillmore,NA,7
55971,YL00016,,Leachate Lysimeter,Fillmore,NA,8
55971,YL00017,,Leachate Lysimeter,Fillmore,NA,4
55971,YL00018,,Leachate Lysimeter,Fillmore,NA,7
55971,YL00019,,Leachate Lysimeter,Fillmore,NA,6
55971,YL00020,,Leachate Lysimeter,Fillmore,NA,12
55971,YL00025,,Leachate Lysimeter,Fillmore,NA,6
55971,YL00026,,Leachate Lysimeter,Fillmore,NA,5
55971,YL00035,,Leachate Lysimeter,Winona,NA,8
55971,YL00036,,Leachate Lysimeter,Winona,NA,1
55971,YL00037,,Leachate Lysimeter,Winona,NA,0
55971,YL00038,,Leachate Lysimeter,Winona,NA,0
55972,495117,495117,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=495117,1
55972,501926,501926,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=501926,1
55972,SP00040,,Other,Olmsted,NA,0
55974,506776,506776,Well,Houston,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=506776,3
55975,179220,179220,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=179220,3
55975,226658,226658,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=226658,3
55975,SP00003,,Other,Fillmore,NA,0
55975,SP00017,,Other,Fillmore,NA,0
55975,SP00023,,Other,Fillmore,NA,0
55976,192532,192532,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=192532,2
55976,219568,MN Unique Number 219568,Well,Olmsted,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=219568,2
55977,557417,,Well,Mower,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=557417,1
55981,408790,408790,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=408790,2
55981,465383,465383,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=465383,1
55981,474571,474571,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=474571,12
55981,474574,474574,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=474574,6
55981,475875,475875,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=475875,1
55981,515524,515524,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=515524,1
55981,515537,515537,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=515537,1
55981,524584,524584,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=524584,1
55981,524595,524595,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=524595,2
55981,552591,,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=552591,2
55981,563648,563648,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=563648,6
55981,579367,579367,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=579367,1
55981,612403,612403,Well,Wabasha,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=612403,8
55987,107526,W-12,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=107526,51
55987,127886,W-10,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=127886,12
55987,235587,W-14,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=235587,5
55987,271807,W-1 (Feller),Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271807,50
55987,271808,W-11 (Neitzke),Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271808,19
55987,271809,W-13 (Wetzel),Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271809,49
55987,271810,W-6 (Hundorf),Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271810,43
55987,271811,W-7 (Kirschman),Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271811,14
55987,271812,WLF-100,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271812,102
55987,461085,MW-1,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=461085,25
55987,461086,MW-2A,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=461086,28
55987,461087,MW-2B,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=461087,26
55987,461088,MW-3,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=461088,24
55987,483252,W-18,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=483252,3
55987,516783,W-17,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=516783,3
55987,543077,W-19,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=543077,3
55987,543082,W-20,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=543082,3
55987,552607,W-16,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=552607,3
55987,602335,W-10A,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=602335,5
55987,602336,W-7A,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=602336,5
55987,602337,W-11A,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=602337,5
55987,695359,695359,Well,Winona,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=695359,4
55987,S006-127,R8,Other,Winona,NA,0
55987,S006-813,R4A,Other,Winona,NA,0
55987,S006-814,R5,Other,Winona,NA,0
55987,S006-815,R6,Other,Winona,NA,0
55987,S006-816,Spring B,Other,Winona,NA,0
55987,S006-817,Spring C,Other,Winona,NA,0
55987,S006-818,Spring D,Other,Winona,NA,0
55987,S006-819,Spring E,Other,Winona,NA,0
55987,S006-820,Spring F,Other,Winona,NA,0
55987,S006-821,Spring G,Other,Winona,NA,0
55987,YL00031,,Leachate Lysimeter,Winona,NA,4
55987,YL00033,,Leachate Lysimeter,Winona,NA,7
55987,ZW00060,GPB-1,,Winona,NA,1
55990,147035,147035,Well,Fillmore,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=147035,3
55990,SP00034,,Other,Fillmore,NA,0
55991,SP00006,,Other,Wabasha,NA,0
55991,SP00007,,Other,Wabasha,NA,0
55992,218746,218746,Well,Goodhue,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=218746,0
56001,160368,160368,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=160368,2
56001,161468,MW-2,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=161468,62
56001,161469,MW-1,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=161469,39
56001,161470,MW-3,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=161470,0
56001,433561,MW-5,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=433561,18
56001,433562,MW-4,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=433562,60
56001,458654,HSB-3,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458654,8
56001,458655,HSB-5S,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458655,0
56001,458656,HSB-4,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458656,17
56001,458657,HSB-5D,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458657,0
56001,458718,HSB-1BK,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458718,48
56001,458719,HSB-4BK,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458719,55
56001,458720,MW-6,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458720,32
56001,458721,MW-6BK,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=458721,62
56001,482894,MW-7BK,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=482894,57
56001,513945,MW-7,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=513945,35
56001,529580,529580,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=529580,2
56001,561974,561974,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=561974,2
56001,582470,MW-8,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=582470,24
56001,582471,MW-8BK,Well,Blue Earth,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=582471,48
56007,103510,103510,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=103510,2
56007,139580,CV-1,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=139580,43
56007,245806,MW-A,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245806,10
56007,245807,MW-B,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245807,76
56007,245808,MW-C,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245808,61
56007,245809,MW-D,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245809,59
56007,245810,P-1,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245810,0
56007,245811,P-2,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245811,0
56007,245812,P-3,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245812,0
56007,245813,P-4,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245813,0
56007,245814,P-5,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245814,0
56007,245815,P-6,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245815,0
56007,245816,P-7,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245816,0
56007,245817,P-8,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245817,0
56007,245818,P-9,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=245818,0
56007,271764,P-68,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=271764,0
56007,411465,MW-E,Well,Freeborn,https://apps.health.state.mn.us/cwiinfo/welllog.xhtml?wellId=411465,69
